sentence,label,text_clean
"About Marubeni Marubeni Corporation TSE : 8002 ; ADR : MARUY was established in 1858 , and is a core company of Marubeni Group , one of Japan 's leading general trading houses .",positive,marubeni marubeni corporation tse adr maruy establish core company marubeni group one japan lead general trading house
"ABOUT MIDNIGHTTRADER : MidnightTrader is the premier source of extended-hours US equity trading analysis , news and forecasting for the retail and institutional investment community .",neutral,midnighttrader midnighttrader premier source extend hour we equity trading analysis news forecasting retail institutional investment community
Juha-Pekka Weckstr+m has been appointed President of telecom group TeliaSonera Finland to succeed Esa Rautalinko .,neutral,juha pekka weckstr appoint president telecom group teliasonera finland succeed esa rautalinko
"According to Pietinalho , doctors should motivate their patients who smoke every time they visit their doctors .",neutral,accord pietinalho doctor motivate patient smoke every time visit doctor
"According to the original merger plan , Scanfil would get a 79 % stake in the combined business .",neutral,accord original merger plan scanfil would get stake combine business
"According to Ultrascan , with a software acquired from crackers , it has managed to change the mobile phone in a way that the phone was able to get hold of a one-time password sent by a bank via a text message .",neutral,accord ultrascan software acquire cracker manage change mobile phone way phone able get hold one time password send bank via text message
"Additionally , retailers can use the same hardware across all tasks in stores and throughout the warehouse , providing substantial savings on support and infrastructure costs .",neutral,additionally retailer use hardware across task store throughout warehouse provide substantial savings support infrastructure cost
"Addus ' services include personal care and assistance with activities of daily living , skilled nursing and rehabilitative therapies , and adult day care .",neutral,addus service include personal care assistance activity daily living skilled nursing rehabilitative therapy adult day care
"Aldata Solution Oyj Bertrand Sciard President and CEO Further information : Aldata Solution Oyj , Bertrand Sciard , President and CEO , tel. +33 1 46 48 28 00 Aldata 100 % Retail-Wholesale At Aldata 100 % of our business is dedicated to retail and wholesale business improvement .",neutral,aldata solution oyj bertrand sciard president ceo information aldata solution oyj bertrand sciard president ceo telephone aldata retail wholesale aldata business dedicate retail wholesale business improvement
Alfa group will have 43.9 % of voting stock in the new company and Telenor 35.4 % with a free float of 20.7 % .,neutral,alfa group voting stock new company telenor free float
All are welcome .,neutral,welcome
Altogether 150 subjects with mildly elevated cholesterol levels participated in the four-month long intervention .,neutral,altogether subject mildly elevate cholesterol level participate four month long intervention
"An additional amount , capped at EUR12m , is payable in cash upon the achievement of certain financial performance targets in 2007 .",neutral,additional amount cap eur payable cash upon achievement certain financial performance target
