sentence,label,text_clean
"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .",neutral,goodwill intangible asset account mln euro mln purchase price pct payable aspo share
"Harold W. Young is an independent broker working closely with several retailers including Ahold USA , Market Basket , CVS , BJ 's Wholesale Club , Hannaford and Cumberland Farms .",neutral,harold young independent broker work closely several retailer include ahold usa market basket cv bj wholesale club hannaford cumberland farm
"Honkarakenne mainly exports large luxury log houses to Russia to be used as one-family houses or holiday homes ; 70 % of sales go to the Moscow region , about 20 % to the St Petersburg region , and the remainder to other locations .",neutral,honkarakenne mainly export large luxury log house russia use one family house holiday home sale go moscow region st petersburg region remainder location
"In providing managed services , Nokia takes responsibility for building , operating and transferring as well as optimising the Indosat 3G network .",neutral,provide manage service nokia take responsibility building operating transfer well optimise indosat network
"In today s business , you have to pre-empt what consumers want , said Mohammed Zainalabedin , General Manager , Zain Bahrain .",neutral,today business pre empt consumer want say mohammed zainalabedin general manager zain bahrain
Insurance policies should be simple .,neutral,insurance policy simple
"It is a member of the OneWorld alliance , which includes American Airlines and British Airways .",neutral,member oneworld alliance include American airline british airway
It is expected to be completed by the end of 2007 .,neutral,expect complete end
It will provide heating in the form of hot water for the sawmill 's needs .,neutral,provide heating form hot water sawmill need
Its 168 asset management experts manage assets worth over EUR 35 billion .,neutral,asset management expert manage asset worth eur billion
Jon Risfelt is 49 years old holds a Master of Science in Chemical Engineering from the Swedish Royal Institute of Technology .,neutral,jon risfelt year old hold master science chemical engineering swedish royal institute technology
Juha Haapakoski will continue as Editor-in-Chief with budget responsibility also with the new publisher .,neutral,juha haapakoski continue editor chief budget responsibility also new publisher
"Jun. 25 , 2008 ( Boy Genius Report delivered by Newstex ) -- The Nokia ( NYSE : NOK ) N78 , huh ?",neutral,jun boy genius report deliver newstex nokia nyse nok huh
"Last July , the group said it intended to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of France , where it already operates a hook manufacturing and distribution unit .",neutral,last july group say intend relocate warehouse office space loudeac saint marcel morvillar east France already operate hook manufacturing distribution unit
"LKAB , headquartered in Lulea , Sweden , is a high-tech mining company producing upgraded iron ore products for the steel industry .",neutral,lkab headquarter lulea sweden high tech mining company produce upgrade iron ore product steel industry
"Look out for vintage fabric cushion covers , '70s coffee pots , ceramic serving dishes , cocktail glasses , and stainless steel party dishes .",neutral,look vintage fabric cushion cover coffee pot ceramic serving dish cocktail glasses stainless steel party dish
"Name of Applicant : Jot Automation OYName of Inventor : Mammila Tuomo , Piirainen Mika and Kellokoski MikaApplication No. : 2424-KOLNP-2008 ADate of filing of Application : 16-06-2008Publication Date : 30/01/2009",neutral,name applicant jot automation oyname inventor mammila tuomo piirainen mika kellokoski mikaapplication kolnp adate filing application publication date
National sponsors for The Big Read include National Endowment for the Arts in cooperation with the Institute of Museum and Library Services and Arts Midwest .,neutral,national sponsor big read include national endowment art cooperation institute museum library service art midwest
Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,neutral,neste oil corporation refine operation asset summary report summary neste oil corporation refine operation asset summary report essential source company datum information
